,T,normed_fluor
0,0.0,-0.8790155810731874
1,0.05014084507042254,-0.866028916952543
2,0.10028169014084508,-0.8457871805880084
3,0.1504225352112676,-0.8408580681100537
4,0.20056338028169016,-0.8573065678302844
5,0.2507042253521127,-0.8534947075447319
6,0.3008450704225352,-0.8399794313211486
7,0.35098591549295777,-0.7864910033952086
8,0.4011267605633803,-0.7994246233947968
9,0.45126760563380286,-0.7689272468727094
10,0.5014084507042254,-0.8064518885984147
11,0.551549295774648,-0.8102173560633569
12,0.6016901408450704,-0.8073238740868738
13,0.6518309859154929,-0.7776602380756815
14,0.7019718309859155,-0.7452361460969245
15,0.752112676056338,-0.7659301708917812
16,0.8022535211267606,-0.6896410850372527
17,0.8523943661971831,-0.6429421383239892
18,0.9025352112676057,-0.6381917795455184
19,0.9526760563380281,-0.6935610289550513
20,1.0028169014084507,-0.6899111278353568
21,1.0529577464788733,-0.6890815443872403
22,1.103098591549296,-0.7438094421512762
23,1.1532394366197185,-0.7326907957608664
24,1.2033802816901409,-0.6800053460812592
25,1.2535211267605635,-0.6155597320832338
26,1.3036619718309859,-0.6910875766017276
27,1.3538028169014085,-0.7144863527229147
28,1.403943661971831,-0.665971600987917
29,1.4540845070422537,-0.6879584723069481
30,1.504225352112676,-0.7002711934099103
31,1.5543661971830989,-0.7096585062942491
32,1.6045070422535213,-0.6833100447078109
33,1.6546478873239436,-0.6955308115821084
34,1.7047887323943662,-0.7163038205697604
35,1.7549295774647888,-0.5808421054282149
36,1.8050704225352114,-0.568237392235677
37,1.8552112676056338,-0.6470775843762353
38,1.9053521126760562,-0.5338880813428506
39,1.955492957746479,-0.5734859334175467
40,2.0056338028169014,-0.5098141982264034
41,2.0557746478873242,-0.48051954310744815
42,2.1059154929577466,-0.5124986630863737
43,2.156056338028169,-0.5141857654444794
44,2.206197183098592,-0.5093760438095288
45,2.256338028169014,-0.5845194431622489
46,2.306478873239437,-0.5472049825306345
47,2.3566197183098594,-0.6121554302325046
48,2.4067605633802818,-0.6114597042058622
49,2.456901408450704,-0.576902706456612
50,2.507042253521127,-0.641598741916426
51,2.5571830985915494,-0.6212450974218888
52,2.6073239436619717,-0.6514052530113684
53,2.6574647887323946,-0.6894187653198481
54,2.707605633802817,-0.725875540758962
55,2.7577464788732393,-0.7497113073194456
56,2.807887323943662,-0.7751759773591332
57,2.8580281690140845,-0.8188444253067279
58,2.9081690140845073,-0.8559209356648897
59,2.9583098591549297,-0.82144658032368
60,3.008450704225352,-0.8190231790062118
61,3.0585915492957745,-0.8444567542163147
62,3.1087323943661977,-0.8544333723201613
63,3.15887323943662,-0.8570800910501011
64,3.2090140845070425,-0.8169308461684388
65,3.259154929577465,-0.8251134422595117
66,3.3092957746478873,-0.7035748943413951
67,3.35943661971831,-0.7513974119824844
68,3.4095774647887325,-0.7536751498201872
69,3.459718309859155,-0.7270978834984096
70,3.5098591549295777,-0.6850748009986226
71,3.56,-0.6472609939860313
72,3.610140845070423,-0.6201431432205122
73,3.6602816901408453,-0.5447935535539689
74,3.7104225352112676,-0.4471670958689528
75,3.76056338028169,-0.38120581678181514
76,3.8107042253521124,-0.3185889778413935
77,3.8608450704225357,-0.3219638476876495
78,3.910985915492958,-0.2583062465099537
79,3.9611267605633804,-0.19130836224832057
80,4.011267605633803,-0.23196776187418436
81,4.061408450704225,-0.023034950594532515
82,4.1115492957746484,-0.024735189271018927
83,4.161690140845071,-0.04570557559940335
84,4.211830985915493,-0.020668916743410252
85,4.261971830985916,0.0019716111269428315
86,4.312112676056338,0.005840838878841345
87,4.362253521126761,0.02880944214368907
88,4.412394366197184,0.09558849862065168
89,4.462535211267606,0.16802714664704133
90,4.512676056338028,0.18866081089035144
91,4.562816901408451,0.1909528490240129
92,4.612957746478874,0.40718330087040894
93,4.663098591549296,0.25208295603226194
94,4.713239436619719,0.20685211760992242
95,4.763380281690141,0.23468481689086604
96,4.8135211267605635,0.24994522806894565
97,4.863661971830986,0.2951697477558616
98,4.913802816901408,0.26233493797456936
99,4.963943661971831,0.31132209832373803
100,5.014084507042254,0.26013468778706145
101,5.064225352112676,0.28752041967803976
102,5.114366197183099,0.2858499455710488
103,5.164507042253521,0.2737828237370519
104,5.2146478873239435,0.3287352028911372
105,5.264788732394366,0.382520278816965
106,5.314929577464789,0.34930967056047874
107,5.3650704225352115,0.3366549063320854
108,5.415211267605634,0.2810899424069314
109,5.465352112676056,0.3659681850922892
110,5.515492957746479,0.3858595642058354
111,5.565633802816902,0.39162823708257544
112,5.615774647887324,0.42014402491931424
113,5.665915492957747,0.445346800003944
114,5.716056338028169,0.43043358670914106
115,5.766197183098591,0.4755656533198588
116,5.816338028169015,0.47195532743781743
117,5.866478873239436,0.4665691043367174
118,5.916619718309859,0.41926904634565443
119,5.966760563380283,0.46292252886724583
120,6.016901408450704,0.4217868961294547
121,6.0670422535211275,0.41454163455372206
122,6.117183098591549,0.45643518297732494
123,6.167323943661972,0.6274224914955565
124,6.2174647887323955,0.45726426757790795
125,6.267605633802817,0.5466610712211963
126,6.31774647887324,0.5679375836526039
127,6.367887323943662,0.613919353895287
128,6.418028169014085,0.5657665991870581
129,6.468169014084507,0.5510193358383806
130,6.51830985915493,0.5631832340938656
131,6.568450704225353,0.557002180589479
132,6.6185915492957745,0.5104746711452088
133,6.668732394366198,0.43700041563939057
134,6.71887323943662,0.4235558094830451
135,6.769014084507043,0.5600398295031274
136,6.819154929577465,0.4307418744848091
137,6.869295774647887,0.43085128837714437
138,6.91943661971831,0.42370413348298896
139,6.969577464788733,0.389382425487013
140,7.019718309859155,0.40009002150986545
141,7.069859154929578,0.3813622874093316
142,7.12,0.3505065720757207
143,7.1701408450704225,0.32661144265875736
144,7.220281690140846,0.290102454511143
145,7.270422535211267,0.3425612611280558
146,7.3205633802816905,0.30617332664855706
147,7.370704225352112,0.3433497727959187
148,7.420845070422535,0.3307944455091918
149,7.4709859154929585,0.301499125260192
150,7.52112676056338,0.26855922493185436
151,7.571267605633803,0.3105731618935283
152,7.621408450704225,0.286250686422915
153,7.671549295774648,0.2788787175736878
154,7.721690140845071,0.19656953968556382
155,7.771830985915493,0.26582953122885183
156,7.821971830985916,0.25164397020283175
157,7.872112676056338,0.1861230072052135
158,7.922253521126761,0.2641949741442688
159,7.972394366197184,0.31850517024030134
160,8.022535211267606,0.24267469155151858
161,8.072676056338029,0.2207224069948063
162,8.12281690140845,0.21127090906116447
163,8.172957746478874,0.23138843238987175
164,8.223098591549297,0.16194054160898672
165,8.273239436619718,0.22468824488568168
166,8.323380281690142,0.17705362648218934
167,8.373521126760563,0.19911732032137064
168,8.423661971830986,0.16363396270251607
169,8.47380281690141,0.11432221889158685
170,8.523943661971831,0.10122148496829507
171,8.574084507042254,0.05418548360493486
172,8.624225352112676,0.05605217107508024
173,8.6743661971831,0.04475526983271996
174,8.724507042253522,0.05571960605278461
175,8.774647887323944,0.0072529099635085924
176,8.824788732394367,-0.007852692196692391
177,8.874929577464789,0.008028451595502003
178,8.925070422535212,-0.05592413475697005
179,8.975211267605635,-0.04403460264487896
180,9.025352112676057,-0.06163311221220799
181,9.07549295774648,-0.08406046590326957
182,9.125633802816902,-0.05189461066432504
183,9.175774647887325,-0.11853182815927857
184,9.225915492957748,-0.07194794894372926
185,9.27605633802817,-0.0882597644397965
186,9.326197183098593,-0.1425120942219496
187,9.376338028169014,-0.15762916987541978
188,9.426478873239438,-0.22932786072720165
189,9.476619718309859,-0.28617469653079414
190,9.526760563380282,-0.3437470229305245
191,9.576901408450706,-0.46531334002800273
192,9.627042253521127,-0.4854230480786861
193,9.67718309859155,-0.5112711655890805
194,9.727323943661972,-0.5264214977447802
195,9.777464788732395,-0.6142989780837111
196,9.827605633802817,-0.6327282350767346
197,9.87774647887324,-0.687860531907882
198,9.927887323943661,-0.6652027106563695
199,9.978028169014085,-0.6699164872823877
200,10.028169014084508,-0.6474969488693502
201,10.07830985915493,-0.7340513192670778
202,10.128450704225353,-0.7421966680756535
203,10.178591549295774,-0.7921785304065084
204,10.228732394366197,-0.7568406699849082
205,10.278873239436619,-0.8141700576358516
206,10.329014084507042,-0.8926778510366253
207,10.379154929577465,-0.924301625289228
208,10.429295774647887,-0.9271064786872694
209,10.47943661971831,-0.910945148863791
210,10.529577464788732,-0.9310987554974173
211,10.579718309859155,-0.9650716027850051
212,10.629859154929578,-1.0036097364161563
213,10.68,-1.0375298721477102
214,10.730140845070423,-1.0593897036282243
215,10.780281690140844,-1.0962277648654002
216,10.830422535211268,-1.1837899735631947
217,10.880563380281691,-1.1655188512382728
218,10.930704225352113,-1.183368281114924
219,10.980845070422536,-1.217759994048093
220,11.030985915492957,-1.2663302841418143
221,11.08112676056338,-1.2904277793748444
222,11.131267605633804,-1.3411604072435317
223,11.181408450704225,-1.3748256318854961
224,11.231549295774649,-1.4075739747609914
225,11.28169014084507,-1.445429102977603
226,11.331830985915493,-1.4330744786818315
227,11.381971830985917,-1.5223936283924138
228,11.432112676056338,-1.5828761481609976
229,11.482253521126761,-1.582934430181155
230,11.532394366197183,-1.6037515871755166
231,11.582535211267606,-1.6111258008386444
232,11.63267605633803,-1.6198999469631257
233,11.682816901408453,-1.6117082884751952
234,11.732957746478872,-1.6132194639365065
235,11.783098591549296,-1.5934823118520498
236,11.833239436619719,-1.4916932209242149
237,11.883380281690142,-1.6010751038760815
238,11.933521126760565,-1.5885234348045998
239,11.983661971830985,-1.530653628992426
240,12.033802816901408,-1.5291352202418798
241,12.083943661971832,-1.4739055650004553
242,12.134084507042255,-1.4809899482466524
243,12.184225352112678,-1.4726124690525142
244,12.234366197183098,-1.4485582072723824
245,12.284507042253521,-1.3793172550766208
246,12.334647887323944,-1.3157341484639193
247,12.384788732394368,-1.260801058081127
248,12.434929577464791,-1.2000898167184593
249,12.48507042253521,-1.1623082685130308
250,12.535211267605634,-1.0848848033674519
251,12.585352112676057,-1.0814322795884899
252,12.63549295774648,-1.0904674061142174
253,12.685633802816904,-1.0424380330292602
254,12.735774647887323,-0.9943910339981213
255,12.785915492957747,-0.9772069004485727
256,12.83605633802817,-0.8733200725013525
257,12.886197183098593,-0.8613422443758418
258,12.936338028169015,-0.7999339467264426
259,12.986478873239436,-0.7373383919474479
260,13.03661971830986,-0.653257640185555
261,13.086760563380283,-0.5387588286593924
262,13.136901408450706,-0.48218020654628135
263,13.187042253521128,-0.4524114799880437
264,13.237183098591549,-0.4487943365230453
265,13.287323943661972,-0.3932257143826461
266,13.337464788732396,-0.21487358716316665
267,13.387605633802817,-0.27985230289193186
268,13.43774647887324,-0.24236008625590053
269,13.487887323943662,-0.2950724737023137
270,13.538028169014085,-0.10305292176155073
271,13.588169014084508,-0.12291603284820186
272,13.63830985915493,-0.0010889847732438564
273,13.688450704225353,0.17206814423295555
274,13.738591549295775,0.1874213410522556
275,13.788732394366198,0.2881469721800447
276,13.83887323943662,0.3003175217359756
277,13.889014084507043,0.352594747850715
278,13.939154929577466,0.6068616589921292
279,13.989295774647887,0.5019267523771442
280,14.03943661971831,0.5026540720809047
281,14.089577464788732,0.47118577197622535
282,14.139718309859155,0.4365052263211924
283,14.189859154929579,0.4378428028408654
284,14.24,0.5009340457855918
285,14.290140845070422,0.5503721643049934
286,14.340281690140845,0.5438658622088016
287,14.390422535211268,0.6225703678202632
288,14.440563380281692,0.623146037873857
289,14.490704225352113,0.6350176114747441
290,14.540845070422534,0.6554477459244092
291,14.590985915492958,0.6720989440257292
292,14.641126760563381,0.6335686256726021
293,14.691267605633804,0.6323650728569141
294,14.741408450704224,0.6140051556710393
295,14.791549295774647,0.7399099497668752
296,14.84169014084507,0.7304730846942143
297,14.891830985915494,0.6700646437843468
298,14.941971830985917,0.6783066027318995
299,14.992112676056337,0.6085830155475314
300,15.04225352112676,0.5777612218461946
301,15.092394366197183,0.5549725362584088
302,15.142535211267607,0.5271005943048342
303,15.19267605633803,0.5349368239251863
304,15.24281690140845,0.4762437534003196
305,15.292957746478873,0.5071739632989247
306,15.343098591549296,0.48938239973615305
307,15.39323943661972,0.509969837441364
308,15.443380281690143,0.5231407425843602
309,15.493521126760562,0.5015446351665266
310,15.543661971830986,0.5212544337778994
311,15.593802816901409,0.6327052868747226
312,15.643943661971832,0.48351362478770205
313,15.694084507042255,0.4596411097922548
314,15.744225352112675,0.40185660690829983
315,15.794366197183098,0.3662319091549696
316,15.844507042253522,0.27619624810385124
317,15.894647887323945,0.25423631455162615
318,15.944788732394368,0.12059040443181489
319,15.994929577464788,0.15820517127856218
320,16.04507042253521,0.11673231760816329
321,16.095211267605634,0.08944236444360613
322,16.145352112676058,0.04670443342839465
323,16.19549295774648,0.04242797980669514
324,16.2456338028169,-0.018902165062464716
325,16.295774647887324,-0.012856964369685892
326,16.345915492957747,-0.032292563120175984
327,16.39605633802817,-0.08141441230337439
328,16.446197183098594,-0.1616354144165041
329,16.496338028169014,-0.07546232981683834
330,16.546478873239437,-0.21239780685468684
331,16.59661971830986,-0.2188513973948447
332,16.646760563380283,-0.17935580906450446
333,16.696901408450707,-0.19452825679418687
334,16.747042253521126,-0.16832662266509218
335,16.79718309859155,-0.1307185071187908
336,16.847323943661973,-0.15687624266494246
