,generationtime,length_birth,length_final,growth_rate,fold_growth,division_ratio
mean,0.4592783505154642,2.7390270270600987,5.248111534940955,1.418965602790336,0.6419245397672949,0.5209322513644686
std,0.10905128211343586,0.3560682363062922,0.6786175648838235,0.2011989723312136,0.1391904697530623,0.03738826815461126
