,generationtime,length_birth,length_final,growth_rate,fold_growth,division_ratio
mean,0.46264367816091945,3.0488498869353817,5.9472425452451425,1.4183698738268848,0.6525972727580415,0.5119850077140392
std,0.07746656848489859,0.5611113799134,0.9780001401153472,0.16485576838965138,0.11349999570238577,0.03629197871251799
