,generationtime,length_birth,length_final,growth_rate,fold_growth,division_ratio
mean,0.44509803921568647,2.6225232352075634,5.118266889702427,1.5074839101048363,0.6663793799013118,0.5140085285289102
std,0.11056893865855108,0.5870049809557815,1.039977864776533,0.20466722110491048,0.17189063348352784,0.03523132391198636
