,T,normed_fluor
0,0.0,-0.800151610533535
1,0.05042735042735043,-0.837065164030772
2,0.10085470085470086,-0.9076471015376851
3,0.1512820512820513,-0.9511168418844581
4,0.20170940170940171,-0.9318165970980424
5,0.25213675213675213,-0.902261876131652
6,0.3025641025641026,-0.9813293764649493
7,0.352991452991453,-0.9845580839839064
8,0.40341880341880343,-0.7912503414292813
9,0.45384615384615384,-0.7855653086556487
10,0.5042735042735043,-0.777707961156381
11,0.5547008547008547,-0.7660216262729125
12,0.6051282051282052,-0.729325736582768
13,0.6555555555555556,-0.755288090178321
14,0.705982905982906,-0.7674509907387391
15,0.7564102564102564,-0.6937045307621719
16,0.8068376068376069,-0.7608143231538075
17,0.8572649572649573,-0.8872971152583932
18,0.9076923076923077,-0.8460114956955468
19,0.9581196581196582,-0.8847253899409812
20,1.0085470085470085,-0.9247552439796393
21,1.058974358974359,-0.9577576665321684
22,1.1094017094017095,-0.9291525849869432
23,1.15982905982906,-0.99420396617308
24,1.2102564102564104,-0.934501394523035
25,1.2606837606837606,-0.9585105937426458
26,1.3111111111111111,-1.1215570809410134
27,1.3615384615384616,-1.1582691000347392
28,1.411965811965812,-1.1856145915580196
29,1.4623931623931625,-1.0614427937933664
30,1.5128205128205128,-1.0931551966244109
31,1.5632478632478632,-1.1143311081365739
32,1.6136752136752137,-1.0762627225994155
33,1.6641025641025642,-1.1433292815381526
34,1.7145299145299147,-1.1957751181191958
35,1.764957264957265,-1.250022958273548
36,1.8153846153846154,-1.2969006586862954
37,1.8658119658119658,-1.1881765062072742
38,1.9162393162393163,-1.3187011273103297
39,1.9666666666666668,-1.366718195489462
40,2.017094017094017,-1.375958930340224
41,2.0675213675213677,-1.3802619060224517
42,2.117948717948718,-1.3292687134587957
43,2.1683760683760687,-1.3186040183238195
44,2.218803418803419,-1.3230377752010647
45,2.269230769230769,-1.339714081961568
46,2.31965811965812,-1.3406898277369834
47,2.37008547008547,-1.3377810477694747
48,2.420512820512821,-1.369876149799926
49,2.470940170940171,-1.355894451132573
50,2.5213675213675213,-1.3442336406145656
51,2.571794871794872,-1.3356155506267966
52,2.6222222222222222,-1.3298413904271889
53,2.672649572649573,-1.250631552264349
54,2.723076923076923,-1.375167508728416
55,2.7735042735042734,-1.381841756160867
56,2.823931623931624,-1.3921179322085464
57,2.8743589743589744,-1.3960890911397785
58,2.924786324786325,-1.3958602864044392
59,2.9752136752136753,-1.3799630132086633
60,3.0256410256410255,-1.3313385981575636
61,3.0760683760683762,-1.2781604533974256
62,3.1264957264957265,-1.2514541518469973
63,3.176923076923077,-1.2035443358875553
64,3.2273504273504274,-1.1674053263272448
65,3.2777777777777777,-1.1080624237488124
66,3.3282051282051284,-1.042138558226683
67,3.3786324786324786,-1.121252783945613
68,3.4290598290598293,-1.0993217835503275
69,3.4794871794871796,-0.9983493891759951
70,3.52991452991453,-1.029125122621744
71,3.5803418803418805,-0.7509698996463234
72,3.6307692307692307,-0.7798162571152242
73,3.6811965811965814,-0.6918315245566029
74,3.7316239316239317,-0.668922284148235
75,3.782051282051282,-0.5753157061702173
76,3.8324786324786326,-0.5549128420523803
77,3.882905982905983,-0.5289405115061585
78,3.9333333333333336,-0.5401108717575352
79,3.983760683760684,-0.6232860489637171
80,4.034188034188034,-0.605514273019772
81,4.084615384615385,-0.5489600944357997
82,4.1350427350427355,-0.5470292219163513
83,4.185470085470086,-0.5342866605220719
84,4.235897435897436,-0.5545247386713613
85,4.286324786324787,-0.554432119312652
86,4.336752136752137,-0.544702597020371
87,4.387179487179488,-0.5230705725801295
88,4.437606837606838,-0.5089418801729219
89,4.488034188034188,-0.4482095209313384
90,4.538461538461538,-0.5047149787395444
91,4.588888888888889,-0.4831647652947876
92,4.63931623931624,-0.5023966679691216
93,4.68974358974359,-0.4818326760979824
94,4.74017094017094,-0.4779842336599774
95,4.7905982905982905,-0.5076172736891184
96,4.841025641025642,-0.469671604645187
97,4.891452991452992,-0.4113714596941626
98,4.941880341880342,-0.32099309038756857
99,4.992307692307692,-0.329141432281345
100,5.042735042735043,-0.26991625772080535
101,5.093162393162394,-0.2746303669118459
102,5.143589743589744,-0.23201249186968312
103,5.194017094017094,-0.19680915399960144
104,5.2444444444444445,-0.18474086818802646
105,5.294871794871795,-0.20436835695638114
106,5.345299145299146,-0.17126084385680654
107,5.395726495726496,-0.19290484063785077
108,5.446153846153846,-0.22538530238788695
109,5.496581196581197,-0.308703648836167
110,5.547008547008547,-0.3913591931950119
111,5.597435897435898,-0.40985496319249454
112,5.647863247863248,-0.396024415327775
113,5.6982905982905985,-0.4688260580760003
114,5.748717948717949,-0.47951070711231436
115,5.799145299145299,-0.5429350139268698
116,5.84957264957265,-0.66671521637777
117,5.9,-0.6270101120833835
