,T,normed_fluor
0,0.0,0.03276131230362805
1,0.050297619047619056,0.1466275851573844
2,0.10059523809523811,-0.02117807379254486
3,0.15089285714285716,-0.059758775746549815
4,0.20119047619047623,-0.05430021975310048
5,0.2514880952380953,-0.06793987529502232
6,0.3017857142857143,-0.07760172060526613
7,0.35208333333333336,-0.0916080290842689
8,0.40238095238095245,-0.19608166801332977
9,0.4526785714285715,-0.07133652815023875
10,0.5029761904761906,-0.22729838267864258
11,0.5532738095238097,-0.383327249059039
12,0.6035714285714286,-0.5032099557311456
13,0.6538690476190476,-0.5031602372603123
14,0.7041666666666667,-0.5199893576485605
15,0.7544642857142858,-0.531787101814498
16,0.8047619047619049,-0.5479414477725082
17,0.8550595238095239,-0.5191767350165811
18,0.905357142857143,-0.5422896715011051
19,0.955654761904762,-0.5399128292867582
20,1.0059523809523812,-0.5936756233560921
21,1.0562500000000001,-0.6051156938405508
22,1.1065476190476193,-0.6207218063593066
23,1.1568452380952383,-0.6090831945565376
24,1.2071428571428573,-0.6222592544573793
25,1.2574404761904763,-0.5341609509436441
26,1.3077380952380953,-0.6034192796618207
27,1.3580357142857145,-0.6476135129096647
28,1.4083333333333334,-0.7117776106163168
29,1.4586309523809526,-0.6972076044245229
30,1.5089285714285716,-0.722988876365436
31,1.5592261904761908,-0.6799019183593252
32,1.6095238095238098,-0.6657353135395759
33,1.6598214285714288,-0.6428348861042988
34,1.7101190476190478,-0.6361295438422632
35,1.760416666666667,-0.624836134532637
36,1.810714285714286,-0.5815069029077838
37,1.861011904761905,-0.5933924442396075
38,1.911309523809524,-0.5604665116422063
39,1.9616071428571433,-0.6128067588286706
40,2.0119047619047623,-0.5900504983305587
41,2.0622023809523813,-0.5330892601592965
42,2.1125000000000003,-0.6078211102969256
43,2.1627976190476192,-0.5859825629778385
44,2.2130952380952387,-0.5531919843445117
45,2.2633928571428577,-0.5429694344066773
46,2.3136904761904766,-0.4997258382750654
47,2.3639880952380956,-0.40798761059230454
48,2.4142857142857146,-0.3554639537960441
49,2.4645833333333336,-0.36474667498087093
50,2.5148809523809526,-0.45732429677990594
51,2.5651785714285715,-0.40061963252334487
52,2.6154761904761905,-0.3155799295196626
53,2.66577380952381,-0.32697576885615587
54,2.716071428571429,-0.2660992426774072
55,2.766369047619048,-0.2548487342556572
56,2.816666666666667,-0.22953155680335774
57,2.866964285714286,-0.2813608178330649
58,2.9172619047619053,-0.2005717946618542
59,2.9675595238095243,-0.17658338075613694
60,3.0178571428571432,-0.21639041622985702
61,3.068154761904762,-0.24636500053689567
62,3.1184523809523816,-0.24268866049792862
63,3.16875,-0.23795642651317295
64,3.2190476190476196,-0.3116443550458161
65,3.2693452380952386,-0.5032862794037624
66,3.3196428571428576,-0.3493522400988062
67,3.3699404761904765,-0.47886536468654967
68,3.4202380952380955,-0.6324884556956595
69,3.4705357142857145,-0.5657712563128439
70,3.520833333333334,-0.5251520970546778
71,3.5711309523809525,-0.4436069873052781
72,3.621428571428572,-0.367317236320705
73,3.6717261904761904,-0.3561154486747213
74,3.72202380952381,-0.30190202900017676
75,3.7723214285714293,-0.2629619905395814
76,3.822619047619048,-0.19395508097826036
77,3.8729166666666672,-0.09390455684573139
78,3.9232142857142867,-0.07955919832649821
79,3.973511904761905,-0.048812398037689136
80,4.023809523809525,0.03471163987688077
81,4.074107142857143,0.08427131091193138
82,4.124404761904763,0.09339589742865659
83,4.1747023809523816,0.1132753042014002
84,4.2250000000000005,0.007304956389497858
85,4.2752976190476195,0.14326768073713164
86,4.3255952380952385,0.23820002917653085
87,4.3758928571428575,0.36937697657081936
88,4.426190476190477,0.48405869885924463
89,4.476488095238095,0.6050624822215098
90,4.526785714285715,0.7673748321331598
91,4.577083333333333,0.7583254053114734
92,4.627380952380953,0.8564956068079429
93,4.677678571428572,0.9066141533629613
94,4.727976190476191,1.0756167138281325
95,4.77827380952381,0.8878152503476562
96,4.828571428571429,0.8867334163301285
97,4.878869047619048,0.8919955926779123
98,4.929166666666667,0.593829100898408
99,4.979464285714286,0.6281970354324831
100,5.029761904761905,0.7166985740357517
101,5.080059523809525,0.8109704483408717
102,5.130357142857143,0.8046374126212961
103,5.180654761904763,1.0260495600800803
104,5.230952380952381,1.0496769746540957
105,5.281250000000001,1.0657435234462198
106,5.33154761904762,1.094246341247089
107,5.381845238095239,1.126128019674482
108,5.432142857142858,1.178882809161238
109,5.482440476190477,1.1704373204200405
110,5.532738095238096,1.2150226501341042
111,5.583035714285716,1.1789988743540192
112,5.633333333333334,1.1892013041080045
113,5.683630952380954,1.18402160388575
114,5.733928571428572,1.1350883190701933
115,5.784226190476192,1.1871530361356857
116,5.8345238095238106,1.209164849831389
117,5.8848214285714295,1.252261285940635
118,5.9351190476190485,0.954151330214921
119,5.9854166666666675,0.8761126197780953
120,6.0357142857142865,1.0533272083388125
121,6.0860119047619055,1.0580529573056334
122,6.136309523809524,1.2429325045002204
123,6.186607142857143,1.3032481597688674
124,6.236904761904763,1.3103031941518468
125,6.287202380952382,1.352540282243481
126,6.3375,1.362242534203934
127,6.387797619047619,1.3650723299786474
128,6.438095238095239,1.356679719075995
129,6.488392857142858,1.5455457231928396
130,6.538690476190477,1.2831771955432814
131,6.588988095238095,1.2850967608519719
132,6.639285714285715,1.2565184507910414
133,6.689583333333334,1.2216456825531217
134,6.739880952380953,1.1653856577313697
135,6.790178571428573,1.217609673442542
136,6.840476190476191,1.1686880284027654
137,6.89077380952381,1.1812493418598937
138,6.941071428571429,1.1813178502544865
139,6.991369047619049,1.1650218315969783
