,T,normed_fluor
0,0.0,-0.36612628372858197
1,0.05033333333333334,-0.3857202166861869
2,0.10066666666666668,-0.4098355613490938
3,0.15100000000000002,-0.5619243476647215
4,0.20133333333333336,-0.7865157888011902
5,0.25166666666666665,-0.7970373931794137
6,0.30200000000000005,-0.8531860087186964
7,0.3523333333333334,-0.8829578680394441
8,0.40266666666666673,-0.9081968581247416
9,0.453,-0.9450645602172245
10,0.5033333333333333,-0.8959762069830719
11,0.5536666666666668,-0.9073409049308772
12,0.6040000000000001,-1.0135599967465958
13,0.6543333333333333,-0.889746672149735
14,0.7046666666666668,-0.9938528041147376
15,0.7550000000000001,-0.9808521296948338
16,0.8053333333333335,-1.117036482024626
17,0.8556666666666668,-1.1789102948804142
18,0.906,-1.2449667341230315
19,0.9563333333333335,-1.231179385124448
20,1.0066666666666666,-1.3078033559748679
21,1.0570000000000002,-1.4867591186406655
22,1.1073333333333335,-1.5688994692300915
23,1.1576666666666666,-1.6187996609079007
24,1.2080000000000002,-1.7082758438312309
25,1.2583333333333335,-1.7505935769453818
26,1.3086666666666666,-1.7987743835132415
27,1.3590000000000002,-1.8619977006657922
28,1.4093333333333335,-1.8707780650910601
29,1.459666666666667,-1.9644056186101644
30,1.5100000000000002,-1.991904485796077
31,1.5603333333333333,-2.036208862583915
32,1.610666666666667,-2.055052925268728
33,1.6610000000000003,-2.0998511478120747
34,1.7113333333333336,-2.1307885444408114
35,1.7616666666666667,-2.1480664866015893
36,1.812,-2.1416007221862254
37,1.8623333333333334,-2.162647575190186
38,1.912666666666667,-2.1731607074744663
39,1.9630000000000003,-2.167640873382574
40,2.013333333333333,-2.1872727776167293
41,2.0636666666666668,-2.1845566056749686
42,2.1140000000000003,-2.24211411264474
43,2.1643333333333334,-2.2685240651712357
44,2.214666666666667,-2.2699277865458884
45,2.2650000000000006,-2.283531428954111
46,2.3153333333333332,-2.2987615451214847
47,2.365666666666667,-2.306020882179221
48,2.4160000000000004,-2.299450363440049
49,2.4663333333333335,-2.3082342284447415
50,2.516666666666667,-2.3244159548136025
51,2.567,-2.340080222312677
52,2.6173333333333333,-2.347436358073758
53,2.667666666666667,-2.404612163871755
54,2.7180000000000004,-2.3649192297943595
55,2.7683333333333335,-2.361863003133436
56,2.818666666666667,-2.357917309038526
57,2.869,-2.358562462899923
58,2.919333333333334,-2.332981535777436
59,2.969666666666667,-2.3306438986558726
60,3.0200000000000005,-2.330844496223716
61,3.0703333333333336,-2.3241999385336305
62,3.1206666666666667,-2.3229316343104065
63,3.1710000000000003,-2.3042912780112657
64,3.221333333333334,-2.307812395986596
65,3.271666666666667,-2.2684483567439107
66,3.3220000000000005,-2.280915061770931
67,3.3723333333333336,-2.2508769515584635
68,3.422666666666667,-2.2126445705598154
69,3.4730000000000003,-2.1772403328202854
70,3.5233333333333334,-2.16135806329549
71,3.573666666666667,-2.162356908372224
72,3.624,-2.1507052656741865
73,3.674333333333334,-2.1566015849880444
74,3.724666666666667,-2.144273742153518
75,3.775,-2.0964725073435955
76,3.825333333333334,-2.1225411367479334
77,3.875666666666667,-2.1303014145033634
78,3.9260000000000006,-2.13582570995503
79,3.9763333333333337,-2.1330043087866093
80,4.026666666666666,-2.1763937622833947
81,4.077000000000001,-2.113544762028864
82,4.1273333333333335,-2.1269396430630754
83,4.177666666666667,-2.1115725124344715
84,4.228000000000001,-2.1183666435712896
85,4.278333333333334,-2.143382498822313
86,4.328666666666667,-2.135303535645793
87,4.3790000000000004,-2.1214560888220304
88,4.429333333333334,-2.132040050472194
89,4.479666666666667,-2.143048433931767
90,4.530000000000001,-2.110517884231158
91,4.580333333333334,-2.0888883453818927
92,4.6306666666666665,-2.1360680840084094
93,4.681000000000001,-2.081061967667761
94,4.731333333333334,-2.0514352477043043
95,4.781666666666667,-2.0214358281065303
96,4.832000000000001,-2.0158126058679415
97,4.882333333333333,-2.005313875311952
98,4.932666666666667,-2.054870439524564
99,4.9830000000000005,-2.0392800872622145
100,5.033333333333334,-2.0623012471077957
101,5.083666666666667,-2.0501809860391464
