,generationtime,length_birth,length_final,growth_rate,fold_growth,division_ratio
0,0.40000000000000036,2.642604205105392,4.803355371647909,1.409332467708141,0.5637329870832569,0.48944713895307956
1,0.5499999999999998,2.350988544027975,5.271994880965596,1.446848645580926,0.795766755069509,0.5098587498699112
2,0.44999999999999973,2.6879727193296903,5.286631163511995,1.5156061792694133,0.6820227806712356,0.4907629312299598
3,0.3500000000000001,2.5944826061367996,4.632987220641559,1.8063226366911522,0.6322129228419034,0.5317746572527803
4,0.5999999999999996,2.4637051913131764,5.2256513076922735,1.222072151053687,0.7332432906322117,0.5547993640378032
5,0.34999999999999964,2.899188022190988,4.6019164139202475,1.392047787851882,0.4872167257481582,0.5839630207240747
6,0.4500000000000002,2.687349010192569,4.765135521971277,1.147874738440072,0.5165436322980326,0.5165163650781206
7,0.5,2.461270478913237,4.734018853134316,1.2352412961923802,0.6176206480961901,0.5633926931276766
8,0.4500000000000002,2.6671116309845373,4.941989360820053,1.2734852390163316,0.5730683575573494,0.48924234720425536
9,0.4500000000000002,2.4178304747460606,4.933164241006772,1.444415699657837,0.6499870648460269,0.4915364156133168
10,0.5,2.4248298686562575,5.247795441945211,1.4866500370181457,0.7433250185090728,0.49963370689628994
11,0.5999999999999996,2.62197548969254,6.0181534235019045,1.3431775306380875,0.8059065183828521,0.5286403301854663
12,0.34999999999999964,3.1814386129068413,4.76895327507631,1.3096905431422747,0.4583916900997957,0.5687297109910421
13,0.6000000000000014,2.7122454178639335,5.625813344903995,1.2032620114723152,0.7219572068833908,0.42659818918197584
14,0.45000000000000107,2.399961785611839,4.980675404577124,1.4831593967800527,0.6674217285510253,0.516193342941029
15,0.45000000000000107,2.570991487192828,4.724158036345359,1.3001073936801995,0.5850483271560911,0.5013079605209213
16,0.6500000000000004,2.3682580303788123,5.315071347300038,1.2094306548569758,0.7861299256570347,0.5128319788188961
17,0.3999999999999986,2.7257385565994947,4.762944196148672,1.343077149483246,0.5372308597932965,0.5188266687396437
18,0.5,2.4711424706806353,4.738850476747036,1.3448214351028343,0.6724107175514171,0.4814108200226457
19,0.3999999999999986,2.281333893975496,4.53510324886073,1.6773093887515431,0.6709237555006149,0.46137937713764976
20,0.5500000000000007,2.092403112214295,4.552291352293844,1.2642556242490175,0.6953405933369605,0.4333151442492108
21,0.45000000000000107,1.972576783983642,3.7955454261742845,1.4744308037654916,0.6634938616944728,0.47379333324017475
22,0.5500000000000007,1.7983041189316138,4.377883066212158,1.6652581605286758,0.9158919882907729,0.5113840656441764
23,0.5,2.2387796413143666,4.786312247189385,1.5752784777628455,0.7876392388814227,0.462564818920949
24,0.40000000000000036,2.2139796579202784,4.180113076659713,1.6402163683388422,0.6560865473355375,0.4863831827781123
25,0.5,2.0331367025981586,4.6774976828882755,1.5572486648523802,0.7786243324261901,0.5149817240007685
26,0.6000000000000014,2.408825820743404,4.88897605046966,1.1449083496783967,0.6869450098070397,0.504477699449904
27,0.45000000000000284,2.466379390606612,4.695604615810622,1.3654508988674818,0.6144529044903707,0.5039966309721032
28,0.45000000000000284,2.3665689067456106,4.309893436246723,1.4094238319154047,0.6342407243619361,0.5486502808673712
29,0.45000000000000284,2.364624244305204,4.70706533474605,1.4647049170063158,0.6591172126528463,0.47485138412219174
30,0.5500000000000007,2.2351564893577494,4.7038689538477945,1.2408871550780052,0.6824879352929037,0.46088889839508235
31,0.6000000000000014,2.1679609803337385,4.754984511361243,1.292374078461765,0.7754244470770608,0.5231696631661309
32,0.40000000000000213,2.4876636451690306,4.233347891886914,1.3309335862678617,0.5323734345071476,0.5178352131997479
33,0.4499999999999993,2.1921766081439635,4.490397121738247,1.6319440226968474,0.7343748102135802,0.5232434130630904
34,0.5,2.3495707159869976,5.150552024729494,1.5225934299983386,0.7612967149991693,0.4622391702116406
35,0.40000000000000213,2.380786894042847,4.77461872546791,1.7034991766058003,0.6813996706423238,0.5327448214493249
36,0.3999999999999986,2.543653400388005,4.226068277093968,1.3240539272663419,0.5296215709065348,0.5627914692161005
37,0.5500000000000007,2.3783951746732686,5.332879174097182,1.4669594765580907,0.8068277121069509,0.50214164601218
38,0.40000000000000213,2.677860726465234,5.109701971068167,1.650445545328588,0.6601782181314387,0.5016658356758416
39,0.5,2.5633629093704067,5.898124683697916,1.5947164774070697,0.7973582387035348,0.4468450820870349
