,generationtime,length_birth,length_final,growth_rate,fold_growth,division_ratio
0,0.35,2.4741051750864544,4.1714764731740015,1.3821796200221717,0.48376286700776006,0.5252035348726479
1,0.44999999999999996,2.190874189349072,4.273940211827274,1.4474715101885065,0.6513621795848279,0.520811385000684
2,0.55,2.2259167211318793,4.784394044365525,1.2921823366102971,0.7107002851356635,0.5108914904938935
3,0.5499999999999998,2.4443062044360104,5.142980688189742,1.3368823368059306,0.7352852852432616,0.5217473000503363
4,0.3999999999999999,2.6833362882740186,4.426226236254206,1.243427077120683,0.4973708308482731,0.544029460733058
5,0.30000000000000027,2.4079974723918887,3.486660993959831,1.2528147224393984,0.37584441673181984,0.49687871869809275
6,0.7000000000000002,1.7324476472133794,4.01030785048474,1.1526222228384482,0.8068355559869139,0.54221516069788
7,0.4500000000000002,2.174449715598553,3.6404478867761383,1.1380574996503254,0.5121258748426466,0.5417763152998636
8,0.6500000000000004,1.9723084421387511,4.014843153023469,1.1008136697586361,0.7155288853431139,0.5230691445016584
9,0.5499999999999998,2.100040573360327,4.184731087396699,1.1675184354398611,0.6421351394919234,0.4798762289933866
10,0.6500000000000004,2.008152973571322,4.611643704849017,1.2187992022336498,0.7922194814518728,0.4601644772405899
11,0.5999999999999996,2.1221146146617054,4.172391551296939,1.185632291540588,0.7113793749243523,0.49558608752494304
12,0.8499999999999996,2.0677792045293777,5.560134569632073,1.2000819269003224,1.0200696378652736,0.5920615973603808
13,0.39999999999999947,3.2919421548350383,5.214677743841458,1.1698115946688126,0.4679246378675244,0.46321990788309686
14,0.5999999999999996,2.4155425441422755,5.551398307489554,1.3124667350048282,0.7874800410028965,0.4214690023131194
15,0.5,2.3397423061003617,5.691780902090476,1.8038580760929606,0.9019290380464803,0.5241170538526027
16,0.5,2.983159437578169,6.349910889843586,1.4539598795592406,0.7269799397796203,0.4985727095301347
17,0.34999999999999964,3.1658922776242253,5.084196197746185,1.288428779070947,0.450950072674831,0.5415569406099037
18,0.34999999999999964,2.7533817383119286,4.212923716749926,1.1195774282873983,0.391852099900589,0.5308863405283628
19,0.5,2.236583654910517,4.916923197315441,1.5025132206204477,0.7512566103102238,0.5536857016563673
20,0.6500000000000004,2.722430070496069,5.5647596262282235,1.0081638527414314,0.6553065042819307,0.5395027579517204
21,0.5,3.0022031656885115,5.417252609122076,1.2227715719508692,0.6113857859754346,0.5253710050107226
22,0.45000000000000107,2.8460674476514245,4.981629823052949,1.3223247439277792,0.595046134767502,0.6365916802904232
