,generationtime,length_birth,length_final,growth_rate,fold_growth,division_ratio
0,0.6,2.278200092087345,4.871185953827281,1.2180817547109977,0.7308490528265986,0.48896455213356915
1,0.5499999999999999,2.381837258272489,5.339258822690998,1.4317284704460056,0.787450658745303,0.4395971234863146
2,0.6000000000000001,2.3471228200038894,5.239030718993627,1.3044466950792057,0.7826680170475235,0.49094080386246713
3,0.5,2.5720539526428903,4.959477382995682,1.2807205837421827,0.6403602918710913,0.45150129373750114
4,0.5999999999999996,2.239210454684427,4.624003193306541,1.1977732915595074,0.718663974935704,0.47780387586488576
5,0.5,2.2093666477734737,4.128210187732094,1.2464685630829169,0.6232342815414584,0.4827391460124002
6,0.7500000000000004,1.9928486605854814,5.283776723862601,1.2467854382055483,0.9350890786541618,0.4729682637636749
7,0.5499999999999998,2.499058703200213,4.85816988129506,1.0404657112241888,0.5722561411733037,0.5275626653159671
8,0.7999999999999998,2.562989051133777,6.359935800663421,1.0985795525537732,0.8788636420430184,0.48586851153271876
9,0.5999999999999996,3.090092540911986,6.45109527913646,1.1966297033195759,0.7179778219917451,0.5116788558366275
10,0.5,3.3008890513216134,6.626762773826162,1.3606090598057723,0.6803045299028861,0.48965767639818775
11,0.4500000000000002,3.244845261873728,5.97863221916404,1.3115175142697175,0.5901828814213731,0.48224132672554343
12,0.7000000000000011,2.8831435333737465,7.295967403327811,1.278017732547986,0.8946124127835916,0.5055423015227208
