,generationtime,length_birth,length_final,growth_rate,fold_growth,division_ratio
mean,0.5958333333333333,2.6364152300060226,5.185206673644,1.1189788480779665,0.6606307723877399,0.5054897367513138
std,0.10312156889329462,0.3216451393492258,0.4497991410118246,0.11436955845936803,0.09048494683395893,0.03134546295374866
