,division_ratio,fold_growth,generationtime,growth_rate,length_birth,length_final,log_traj_avg_division_ratio,log_traj_avg_fold_growth,log_traj_avg_generationtime,log_traj_avg_growth_rate,log_traj_avg_length_birth,log_traj_avg_length_final,log_trap_avg_division_ratio,log_trap_avg_fold_growth,log_trap_avg_generationtime,log_trap_avg_growth_rate,log_trap_avg_length_birth,log_trap_avg_length_final,traj_avg_division_ratio,traj_avg_fold_growth,traj_avg_generationtime,traj_avg_growth_rate,traj_avg_length_birth,traj_avg_length_final,trap_avg_division_ratio,trap_avg_fold_growth,trap_avg_generationtime,trap_avg_growth_rate,trap_avg_length_birth,trap_avg_length_final
49,0.4901928189765456,0.5848034905160345,0.49999999999999956,1.1696069810320702,2.6627908102004265,4.899887672601183,0.4983381040288873,0.6748754598489405,0.5822033898305085,1.166086438249033,2.6523584339482547,5.3292909001313005,0.4965007782683548,0.6792884187850684,0.5897435897435898,1.161785835829201,2.6266492641527894,5.294262039806178,0.4983381040288873,0.6748754598489405,0.5822033898305085,1.166086438249033,2.6523584339482547,5.3292909001313005,0.4965007782683548,0.6792884187850684,0.5897435897435898,1.161785835829201,2.6266492641527894,5.294262039806178
50,0.5193990629389961,0.738538394981187,0.7000000000000002,1.055054849973124,2.4474062869581825,5.240835883759655,0.49807136317819606,0.6706308629242876,0.56875,1.1959032960454132,2.8059970856712813,5.619696044358015,0.5022946748367302,0.6588840084329606,0.5760416666666667,1.158520692215565,2.7889121681781184,5.520588286759536,0.49807136317819606,0.6706308629242876,0.56875,1.1959032960454132,2.8059970856712813,5.619696044358015,0.5022946748367302,0.6588840084329606,0.5760416666666667,1.158520692215565,2.7889121681781184,5.520588286759536
51,0.5305360204633826,0.8546908444649135,0.6499999999999999,1.3149089914844825,2.123309697179453,5.257550444520656,0.5146599525879328,0.6675763558831219,0.47499999999999987,1.4457122225773924,2.738961286201774,5.395990861520264,0.5020994190593002,0.6889728787863567,0.5060975609756098,1.3970430807726972,2.4734149778643744,4.938339740909859,0.5146599525879328,0.6675763558831219,0.47499999999999987,1.4457122225773924,2.738961286201774,5.395990861520264,0.5020994190593002,0.6889728787863567,0.5060975609756098,1.3970430807726972,2.4734149778643744,4.938339740909859
52,0.5389776271796881,0.6051873249789272,0.5,1.2103746499578545,3.179988210110386,5.891186049285999,0.5206702531971009,0.6350731490129543,0.4895833333333334,1.3071174139951887,2.9842923424537164,5.736297786858748,0.5172850590279787,0.638768238330926,0.48061224489795934,1.3433579218014071,3.019816543558183,5.827532988400847,0.5206702531971009,0.6350731490129543,0.4895833333333334,1.3071174139951887,2.9842923424537164,5.736297786858748,0.5172850590279787,0.638768238330926,0.48061224489795934,1.3433579218014071,3.019816543558183,5.827532988400847
53,0.5514665356366705,0.3961558516875191,0.3999999999999999,0.9903896292187979,2.152669072928027,3.1830147789041634,0.5233850823897233,0.6431495682227396,0.5151515151515151,1.2643040029044768,2.6315720645723797,5.069980958784738,0.5145714450070217,0.6579759839950661,0.503731343283582,1.328030572894481,2.509663910702833,4.908724996668326,0.5233850823897233,0.6431495682227396,0.5151515151515151,1.2643040029044768,2.6315720645723797,5.069980958784738,0.5145714450070217,0.6579759839950661,0.503731343283582,1.328030572894481,2.509663910702833,4.908724996668326
54,0.5799409377811557,0.4285209128813536,0.5,0.8570418257627072,2.5507215988497225,4.045139696305266,0.5035966620981217,0.6698900799037821,0.5426470588235295,1.2269670566869764,3.2820412893416626,6.401945121515609,0.5027188293876389,0.6740388960625964,0.5335714285714285,1.268758795759711,2.986529057736274,5.880256682330819,0.5035966620981217,0.6698900799037821,0.5426470588235295,1.2269670566869764,3.2820412893416626,6.401945121515609,0.5027188293876389,0.6740388960625964,0.5335714285714285,1.268758795759711,2.986529057736274,5.880256682330819
55,0.529604158730615,0.3817992249517044,0.35000000000000053,1.0908549284334395,4.135169656667612,6.132414108809107,0.5032909517387343,0.6524776768630454,0.4727272727272729,1.3654241167797758,3.7183206967555127,7.248031650703769,0.5061626633652822,0.6441195354545745,0.45869565217391317,1.4178491707291596,3.3037089854299118,6.42146888366794,0.5032909517387343,0.6524776768630454,0.4727272727272729,1.3654241167797758,3.7183206967555127,7.248031650703769,0.5061626633652822,0.6441195354545745,0.45869565217391317,1.4178491707291596,3.3037089854299118,6.42146888366794
56,0.49956301428789746,0.5340000582668453,0.3999999999999986,1.3350001456671179,2.1747749274482704,3.804958035351811,0.510241722939964,0.667176827594428,0.5156249999999973,1.3008513372818433,2.2597781231088208,4.453691405100956,0.5106639405331254,0.673722149831399,0.4935643564356446,1.3792407756001475,2.3702181288908286,4.673410049819722,0.510241722939964,0.667176827594428,0.5156249999999973,1.3008513372818433,2.2597781231088208,4.453691405100956,0.5106639405331254,0.673722149831399,0.4935643564356446,1.3792407756001475,2.3702181288908286,4.673410049819722
57,0.4609159541410633,0.5354457939307792,0.5,1.0708915878615584,3.1345705597929903,5.521432751330305,0.4897721051108801,0.6982693758694922,0.5516129032258067,1.2777029937358837,2.964068382607312,6.06652445097146,0.495265033732584,0.6861213644548974,0.5508021390374331,1.264804056087125,2.984920597321895,6.015514950109978,0.4897721051108801,0.6982693758694922,0.5516129032258067,1.2777029937358837,2.964068382607312,6.06652445097146,0.495265033732584,0.6861213644548974,0.5508021390374331,1.264804056087125,2.984920597321895,6.015514950109978
58,0.4574904999293364,0.4657652046508493,0.34999999999999964,1.3307577275738565,3.6124501585680817,5.920367707321424,0.4896489714859791,0.6865784215987001,0.5568965517241379,1.2526459030260813,2.494896774285982,5.057045042548939,0.4829908910778873,0.7049641150150535,0.5657894736842103,1.2627792472575767,2.4501051034133163,5.047192356066211,0.4896489714859791,0.6865784215987001,0.5568965517241379,1.2526459030260813,2.494896774285982,5.057045042548939,0.4829908910778873,0.7049641150150535,0.5657894736842103,1.2627792472575767,2.4501051034133163,5.047192356066211
